,a,alpha,mu,sigma,spread,t_c
246,-0.025168771770655598,0.01443898999149218,0.026061908801106447,0.01070149969820982,"('XB2', 'HO5')",0.002482
247,-0.025623271893250782,0.007722611016932573,0.05266995029894718,0.008044971038451334,"('XB3', 'HO5')",0.002482
248,-0.02547567751875051,0.005899689720812095,0.06681078790104983,0.0069693962722904715,"('XB4', 'HO5')",0.002482
249,-0.025142134781716643,0.0055952228959648635,0.06134158989488225,0.006650843544340171,"('XB5', 'HO5')",0.002482
250,-0.017987723358151672,0.6376849507952916,1.0619122604328395,0.042277967934246534,"('QS1', 'HO5')",0.002482
251,-0.017591863934378067,0.671387590948082,1.0705919883444774,0.041902156616600815,"('QS2', 'HO5')",0.002482
252,-0.017371586989068273,0.691625723732561,1.0807580289045116,0.04170140279868746,"('QS3', 'HO5')",0.002482
253,-0.017240220355911225,0.7023539568407846,1.0912876835861334,0.04152880212349779,"('QS4', 'HO5')",0.002482
254,-0.01715858242024266,0.7097276712334649,1.1021081287275398,0.04143812058456797,"('QS5', 'HO5')",0.002482
255,-0.023788752945197878,0.04395117952569632,0.00667876700106002,0.017116599765187,"('XB2', 'XB1')",0.002482
256,-0.023789093443516946,0.02039999278219079,0.008527659428153436,0.01166156696702971,"('XB3', 'XB1')",0.002482
257,-0.02378676344151116,0.015323001332898526,0.009287979399546792,0.010105275520123011,"('XB4', 'XB1')",0.002482
258,-0.023808597966136033,0.012567852982370866,0.005634617473701854,0.009164765613936898,"('XB5', 'XB1')",0.002482
259,-0.019647218013796878,0.3141722591627657,1.0751143122491187,0.03403996968076551,"('QS1', 'XB1')",0.002482
260,-0.019468407279490767,0.31230397796569803,1.0841473211197548,0.033460251301543696,"('QS2', 'XB1')",0.002482
261,-0.01935875616117478,0.31578002550267015,1.0943903854425299,0.03335210217929273,"('QS3', 'XB1')",0.002482
262,-0.019283589108003478,0.3187263642390327,1.1049589377598403,0.033305461598291945,"('QS4', 'XB1')",0.002482
263,-0.01923109774545441,0.3215896948256803,1.115802784182524,0.03331336469689429,"('QS5', 'XB1')",0.002482
264,-0.02378965850430087,0.029073813417979513,0.0008334616475813932,0.013922227803116666,"('XB3', 'XB2')",0.002482
265,-0.0237980825734802,0.01541283966961726,0.001112347599469919,0.010142295859911978,"('XB4', 'XB2')",0.002482
266,-0.0238488505341063,0.01174846351508993,0.0034758802469483686,0.008884088457855217,"('XB2', 'XB5')",0.002482
267,-0.019298923442684954,0.2245926679537511,1.0730669370485106,0.02799242403508627,"('QS1', 'XB2')",0.002482
268,-0.01907870453680231,0.2283666589990699,1.08182885435614,0.027727775620249952,"('QS2', 'XB2')",0.002482
269,-0.018944474051479417,0.23568122772669478,1.0917830929757755,0.027860907336642073,"('QS3', 'XB2')",0.002482
270,-0.018849100928171564,0.24349850022881353,1.1020480519596558,0.028097863333060167,"('QS4', 'XB2')",0.002482
271,-0.01877800829639579,0.2515885978291755,1.1125936117362125,0.028393494147637553,"('QS5', 'XB2')",0.002482
272,-0.02380710838206333,0.029470937238493162,0.0009728012260423149,0.014032850301320314,"('XB4', 'XB3')",0.002482
273,-0.023885451185143333,0.015531053352842154,0.002916333552418083,0.010238820100675566,"('XB3', 'XB5')",0.002482
274,-0.01942902856672906,0.16617462440643258,1.0772690090080272,0.024330848065439364,"('QS1', 'XB3')",0.002482
275,-0.01921308688244755,0.17154979777233823,1.0856948531724422,0.02429575184565996,"('QS2', 'XB3')",0.002482
276,-0.01908156247448364,0.17922802994996442,1.0953243096617227,0.024569863686436696,"('QS3', 'XB3')",0.002482
277,-0.01898731888456983,0.18741346790505325,1.1052918754932888,0.024932060715123383,"('QS4', 'XB3')",0.002482
278,-0.01891758982679682,0.19618785397925212,1.115540036026122,0.025363552544502548,"('QS5', 'XB3')",0.002482
279,-0.023837230465806235,0.03432778718909778,0.0011524356383422812,0.015174655185498145,"('XB4', 'XB5')",0.002482
280,-0.019530818630674584,0.14049766975844538,1.0789607393987597,0.02255450970699045,"('QS1', 'XB4')",0.002482
281,-0.01931971861212039,0.14647589733791172,1.0870756456763038,0.02264395764953379,"('QS2', 'XB4')",0.002482
282,-0.019190525847379136,0.15450427032236674,1.0963869700792892,0.02301509014031633,"('QS3', 'XB4')",0.002482
283,-0.01909721845215086,0.1628137792960538,1.1060987645504743,0.0234476251176115,"('QS4', 'XB4')",0.002482
284,-0.019027046743822267,0.17170041437182013,1.1161122696623433,0.023941665760167,"('QS5', 'XB4')",0.002482
285,-0.019505074338400527,0.13927262027090634,1.07914020725168,0.022410020872774206,"('QS1', 'XB5')",0.002482
286,-0.019289910252944457,0.14591100337596732,1.0871245781214867,0.022546108204729732,"('QS2', 'XB5')",0.002482
287,-0.019158096808471158,0.1548313867812391,1.096288161039107,0.02297897616642694,"('QS3', 'XB5')",0.002482
288,-0.019064108722381803,0.1638560793775635,1.1058991488849033,0.02345921255719033,"('QS4', 'XB5')",0.002482
289,-0.018993886798892336,0.17339512855603686,1.1158354971082842,0.023994389844943467,"('QS5', 'XB5')",0.002482
290,-0.02375167497861873,0.19000131431042033,0.009003548419892154,0.03550304275603082,"('QS2', 'QS1')",0.002482
291,-0.023633470964139987,0.07880250277397753,0.019684858624885806,0.022688974098357278,"('QS3', 'QS1')",0.002482
292,-0.02343141886275965,0.053172795581479165,0.031094949115480813,0.018392302628361366,"('QS4', 'QS1')",0.002482
293,-0.023179374543204605,0.04293571522655202,0.04308912436739672,0.016253671687388827,"('QS5', 'QS1')",0.002482
294,-0.022989162452846792,0.024714834576650118,0.011210149750168671,0.012175763970753355,"('QS3', 'QS2')",0.002482
295,-0.022551629879689485,0.024190916721265773,0.023156460171400703,0.011693759728733497,"('QS4', 'QS2')",0.002482
296,-0.022183729358041953,0.024836205273509132,0.035398896329431905,0.011551312042593041,"('QS5', 'QS2')",0.002482
297,-0.022320584563058125,0.028777673755846167,0.011707886542035091,0.012552926208970675,"('QS4', 'QS3')",0.002482
298,-0.021906657582911857,0.02849903681843914,0.02383098073953906,0.012135689055357413,"('QS5', 'QS3')",0.002482
299,-0.021861130209474174,0.03285131680690824,0.011940391489418325,0.012987586766883035,"('QS5', 'QS4')",0.002482
